title,url,published_date
"World Education Summit 2016 Dubai - Interview - Arpana Shahi, Founder & Director, Preschool spark",https://www.youtube.com/watch?v=tnx4IrVwdnc,2017-06-07
"World Education Summit 2016 Dubai - Interview - K Laxmi Rao, Academic Director,Jain Group...",https://www.youtube.com/watch?v=yj3JscsITtI,2017-06-07
"World Education Summit 2016 Dubai - Interview - Kamal Gupta, Regional Director, MENA-Global Schools",https://www.youtube.com/watch?v=MMwfC1Yc0jE,2017-06-07
"World Education Summit 2016 Dubai - Interview - Farooq Ahmad Wasil, CEO, Goldline Education",https://www.youtube.com/watch?v=PlChkjfh-_k,2017-06-07
"World Education Summit 2016 Dubai - Interview - Chandrashekar D P, COO, Jain Group of Institutions",https://www.youtube.com/watch?v=4O9zrNTPU6Y,2017-06-07
"World Education Summit 2016 Dubai - Interview - V Radhakrishnan, Education minister, Sri Lanka",https://www.youtube.com/watch?v=hhDJ2QW0nDo,2017-06-07
"World Education Summit 2016 Dubai - Interview - Ashish Gulati, VC, Blue Bells Group Of Schools",https://www.youtube.com/watch?v=BQASbmRqHD0,2017-06-07
"World Education Summit 2016 Dubai - Interview - Sailesh iyer, Chief mentor & Director, Kalorex Group",https://www.youtube.com/watch?v=B2qZa6IuzeQ,2017-06-07
"World Education Summit 2016 Dubai - Interview - Ryan Pinto, CEO, Ryan International Group...",https://www.youtube.com/watch?v=59PNdVfXVr0,2017-06-07
"World Education Summit 2016 Dubai - Interview - Dr. B R Shetty, Chairman, Abu Dhabi Indian School",https://www.youtube.com/watch?v=p7imkusRNfw,2017-06-07
"World Education Summit 2016 Dubai - Interview - Gary o'neal, CEO, Genius group of institions",https://www.youtube.com/watch?v=R_nTlq9N1eQ,2017-06-07
"World Education Summit 2016 Dubai - Interview - Hemant goyal, Founder, Himalayan University",https://www.youtube.com/watch?v=s5-8Mx2gG84,2017-06-07
World Education Summit 2016 Dubai,https://www.youtube.com/watch?v=kLHjBOlkmVI,2017-02-16
"World Education Summit 2016, Delhi",https://www.youtube.com/watch?v=eCQ4uyIA_BQ,2016-11-14
Elets' 7th World Education Summit' 16 - Interview : Rajnikant Mishra & Vijay Sharma...,https://www.youtube.com/watch?v=OZTY9-0gHCQ,2016-09-27
"Elets' 7th World Education Summit' 16 - From education to employment... - B B Kaliwal, VC...",https://www.youtube.com/watch?v=JGzHouomGRY,2016-09-13
"Elets' 7th World Education Summit' 16 - School Education...MVV Prasada Rao, Director, CBSE",https://www.youtube.com/watch?v=sHLuFGAjRfk,2016-09-09
"Elets' 7th World Education Summit' 16 - Personalized Classroom...Gautam Goradia, CEO, COM-SUR",https://www.youtube.com/watch?v=aFOGplo5QYs,2016-09-09
"Elets' 7th World Education Summit' 16 - From education... Dr Rakesh Kr Mudgal, VC,",https://www.youtube.com/watch?v=0E9k3n1KHuY,2016-09-08
"Elets' 7th World Education Summit' 16 - From education to employment... - Rajat Gupta, Director...",https://www.youtube.com/watch?v=-Ubf60JmpaM,2016-09-08
Elets' 7th World Education Summit' 16 - The Debate: MOOC’s - Prof Ashutosh Gupta,https://www.youtube.com/watch?v=zTDWLnvqbq0,2016-09-08
"Elets' 7th World Education Summit' 16 - The Debate: MOOC’s... - Dr M Ramamoorty, Chancellor...",https://www.youtube.com/watch?v=axwrQTZYlUU,2016-09-08
"Elets' 7th World Education Summit' 16 - The Debate: MOOC’s..Prof Chandrakala Padia, VC, MGS Uni.",https://www.youtube.com/watch?v=GeVyTLWlxbM,2016-09-08
"Elets' 7th World Education Summit' 16 - Mind the Skill Gap... - A K Singh, VC, Rajmata Vijayaraje...",https://www.youtube.com/watch?v=EW5T_J1ZucU,2016-09-08
Elets' 7th World Education Summit' 16 - Mind the Skill Gap..Dr R C Srivastava,https://www.youtube.com/watch?v=So4IRH_VtnE,2016-09-08
Elets' 7th World Education Summit' 16 - Higher Education & Skill Development... - Nitesh Tyagi...,https://www.youtube.com/watch?v=WD2gVBPIjZU,2016-09-08
"Elets' 7th World Education Summit' 16 - Inaugural Session - Ravi Panchanandan, CEO,Meritrac",https://www.youtube.com/watch?v=-8Kzw4sAjJA,2016-09-06
"Elets' 7th World Education Summit' 16 - Inaugural Session - Shri Raghubar Das, Hon’ble CM...",https://www.youtube.com/watch?v=5N_nTSw0a6U,2016-09-06
"Elets' 7th World Education Summit' 16 - Inaugural Session - R Subrahmanyam, Additional Secretary...",https://www.youtube.com/watch?v=Y9ZI_PM5P6s,2016-09-06
"Elets' 7th World Education Summit' 16 - Inaugural Session - Prajodh Rajan, MD, EuroKids",https://www.youtube.com/watch?v=wqlCp0LLppY,2016-09-06
Elets' 7th World Education Summit' 16 - Effective management... - Sanjeev Kumar Maini...,https://www.youtube.com/watch?v=EPesBK9_ZKo,2016-09-06
Elets' 7th World Education Summit' 16 - Effective management of Transnational... - Dr S Nabi...,https://www.youtube.com/watch?v=k8S8zYhyU4k,2016-09-06
Elets' 7th World Education Summit' 16 - Utilising technology to attract... - R Karpaga Kumaravel...,https://www.youtube.com/watch?v=xvBVtBZBQgw,2016-09-06
Elets' 7th World Education Summit' 16 - Effective management of Transnational... - Latesh KJ...,https://www.youtube.com/watch?v=cxjUNsNFX4I,2016-09-06
Elets' 7th World Education Summit' 16 - Utilising technology to attract... - Arpit Badjatya...,https://www.youtube.com/watch?v=PpXJlkw3Kp8,2016-09-06
"Elets' 7th World Education Summit' 16 - From education to employment - Shalini Gupta, VC...",https://www.youtube.com/watch?v=bCIl1Ma8fG8,2016-09-06
"Elets' 7th World Education Summit' 16 - From education to employment... - Indrajit Patel, Dean...",https://www.youtube.com/watch?v=XPOvQHMN4ZY,2016-09-06
"Elets' 7th World Education Summit' 16 - From education to employment... - Dr R Venkata Rao, VC...",https://www.youtube.com/watch?v=ympRXMqh51w,2016-09-06
Elets' 7th World Education Summit' 16 - Technology: The Game Changer... - Lt Gen (Dr) S P Kochhar...,https://www.youtube.com/watch?v=ja7-LeoFOlg,2016-09-06
Elets' 7th World Education Summit' 16 - Technology: The Game Changer... - Prasanth Balakrishnan...,https://www.youtube.com/watch?v=EIzo_TSpKeU,2016-09-06
Elets' 7th World Education Summit' 16 - Technology: The Game Changer... - Jaikant Singh...,https://www.youtube.com/watch?v=SDznZQYriGI,2016-09-06
Elets' 7th World Education Summit' 16 - Technology: The Game Changer... - Diptiman Das...,https://www.youtube.com/watch?v=vBHhyS5u6Rc,2016-09-06
Elets' 7th World Education Summit' 16 - Technology: The Game Changer... - Ajoy Kumar Singh...,https://www.youtube.com/watch?v=f63UPHJx15Y,2016-09-06
Elets' 7th World Education Summit' 16 - International Edu Initiatives... - P Balakrishna Shetty...,https://www.youtube.com/watch?v=CKSVox6Ms-g,2016-09-02
Elets' 7th World Education Summit' 16 - International Education Initiatives - B Vidyasagar...,https://www.youtube.com/watch?v=yxGsyGyE3yM,2016-09-02
Elets' 7th World Education Summit' 16 - International Education Initiatives... - Anoop Swarup...,https://www.youtube.com/watch?v=efukrYHSkPE,2016-09-02
"Elets' 7th World Education Summit' 16 - Creating a framework... - O R S Rao, VC...",https://www.youtube.com/watch?v=xn8-i7_adoc,2016-08-31
Elets' 7th World Education Summit' 16 - Education Leadership Awards & Felicitation Ceremony,https://www.youtube.com/watch?v=LPVQIUJr5VM,2016-08-27
Elets' 7th World Education Summit' 16 - World Education Awards 2016,https://www.youtube.com/watch?v=Ixv83Q-8tPU,2016-08-27
"Elets' 7th World Education Summit' 16 - Interview : Daljit Singh, Head Government Business...",https://www.youtube.com/watch?v=0eJWXwbtnfc,2016-08-25
"Elets' 7th World Education Summit' 16 - Interview : Sidharth Gupta, Director, School Decor",https://www.youtube.com/watch?v=obVusMqYkdU,2016-08-25
"Elets' 7th World Education Summit' 16 - Interview : Mayank Gupta, Business Head, Tabkids",https://www.youtube.com/watch?v=QQWs6ohAXyU,2016-08-24
"Elets' 7th World Education Summit' 16 - Interview : Mrs Priyadharshini G, Business Advo...",https://www.youtube.com/watch?v=uQ-FKV9JDTU,2016-08-24
"Elets' 7th World Education Summit' 16 - Interview : Raghwendra Prakash, Senior Manager, Searce Inc.",https://www.youtube.com/watch?v=kMxuWIxWNng,2016-08-24
"Elets' 7th World Education Summit' 16 - Interview : Anurag Gupta, Director & Founder, Stemrobo...",https://www.youtube.com/watch?v=ZqBxEiPjoUs,2016-08-23
"Elets' 7th World Education Summit' 16 - Interview : Sameer Ahmad, Co-Founder, CEO, LearnOn...",https://www.youtube.com/watch?v=L_VL4CPuqlI,2016-08-23
"Elets' 7th World Education Summit' 16 - Interview : S G Ramananda , Vice President - K12...",https://www.youtube.com/watch?v=7MHfQgmxOOM,2016-08-23
"elets World Education Summit' 16 - Sai Kumar, Product Head of Mobile DVR, HIKVISION India",https://www.youtube.com/watch?v=e0fNmxserY8,2016-08-22
"Elets' 7th World Education Summit' 16 - Interview : Ajoy Kumar Singh, Secretary, Department...",https://www.youtube.com/watch?v=MX8VmvY-IlY,2016-08-22
"Elets' 7th World Education Summit' 16 - Interview : Dr O R S Rao, VC, The Institute of Chartered...",https://www.youtube.com/watch?v=xlzCG_o8yxk,2016-08-22
"Elets' 7th World Education Summit' 16 - Interview : Dr P B Vidyasagar, VC, Swami Ramanand...",https://www.youtube.com/watch?v=nhhVJ5UK_rw,2016-08-22
"Elets' 7th World Education Summit' 16 - Interview : Prof Vinay Kumar Pathak, Vice Chancellor...",https://www.youtube.com/watch?v=qBSOoOc7s6U,2016-08-22
"Elets' 7th World Education Summit' 16 - Interview : Punit MK Vasu, Advisor, KHDA",https://www.youtube.com/watch?v=VokeRqvYHps,2016-08-22
elets World Education Summit' 16 - Visualising the future of learning in the schools,https://www.youtube.com/watch?v=IDF_-xiT74k,2016-08-22
"elets World Education Summit' 16 - Industry Presentation - Brijesh Karia, Business Head, Robomate+",https://www.youtube.com/watch?v=8R0ysCZeIe4,2016-08-19
elets World Education Summit' 16 - Early Childhood and Common Core...,https://www.youtube.com/watch?v=DxdUPx_qAW8,2016-08-19
elets World Education Summit' 16 - School Education: The Road Ahead,https://www.youtube.com/watch?v=CE0GV9WOmGg,2016-08-19
Elets' 7th World Education Summit' 16 - Creating a framework for deve...,https://www.youtube.com/watch?v=nM3KPnknkvQ,2016-08-19
"elets World Education Summit' 16 - Special Address: Dr A Ashok, Commissioner and Secretary...",https://www.youtube.com/watch?v=DzYB8MQmn5E,2016-08-12
elets World Education Summit' 16 - From education to employment...,https://www.youtube.com/watch?v=ozZxrmirzN8,2016-08-12
elets World Education Summit' 16 - Mind the Skill Gap – Arming Students...,https://www.youtube.com/watch?v=d1jUf3lWmic,2016-08-12
Elets' 7th World Education Summit' 16 - The Debate: MOOC’s,https://www.youtube.com/watch?v=wmrllfg2Q9Y,2016-08-12
Elets' 7th World Education Summit' 16 - Inaugural Session,https://www.youtube.com/watch?v=JTjWbdztvgU,2016-08-12
elets World Education Summit' 16 - Round Table: Innovation and Entrepreneurship...,https://www.youtube.com/watch?v=Bk0MhQ7SDgw,2016-08-12
"elets World Education Summit' 16 - Special Address - Sunil Kumar Barnawal, IT Secretary, Jharkhand",https://www.youtube.com/watch?v=o9tg8XCfyM4,2016-08-11
elets World Education Summit' 16 - Technology: The Game Changer for Higher Educati on Scenario,https://www.youtube.com/watch?v=mYFZSKh-IwE,2016-08-11
World Education Summit 2016 Dubai,https://www.youtube.com/watch?v=B_NNgf-UYqs,2016-04-30
